"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","61231","Test checkout flow for ebay with query 'shoes'","tests","2026-07-21","failed","2026-07-21","","test_ecommerce","",""
