"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","67183","Test checkout flow for ebay with query 'shoes'","tests","Fri May 08 00:16:57 UTC 2026","broken","Fri May 08 00:18:05 UTC 2026","","test_ecommerce","",""
