"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31403","Test checkout flow for ebay with query 'shoes'","tests","Sun Mar 15 00:05:53 UTC 2026","passed","Sun Mar 15 00:06:24 UTC 2026","","test_ecommerce","",""
