"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102621","Test checkout flow for ebay with query 'shoes'","tests","Tue May 26 00:20:40 UTC 2026","broken","Tue May 26 00:22:22 UTC 2026","","test_ecommerce","",""
