"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38799","Test checkout flow for ebay with query 'shoes'","tests","Wed Apr 15 00:13:45 UTC 2026","passed","Wed Apr 15 00:14:24 UTC 2026","","test_ecommerce","",""
